TIME,GEO,UNIT,CATEGORY,AGE,SEX,Value,Flag and Footnotes
2012,Austria,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,17.3,
2012,Poland,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,822,
2012,Poland,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,725.1,
2012,Poland,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,222,
2012,Poland,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,125.2,
2012,Poland,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,46.5,
2012,Portugal,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,189.7,
2012,Portugal,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,163.8,
2012,Portugal,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,55.6,
2012,Portugal,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,29.7,
2012,Portugal,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,15.9,
2012,Romania,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,250.4,
2012,Romania,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,222.5,
2012,Romania,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,61.6,
2012,Romania,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,33.7,
2012,Romania,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,12.6,
2012,Slovenia,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,49.9,
2012,Slovenia,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,41.6,
2012,Slovenia,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,12,
2012,Slovenia,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,3.8,u
2012,Slovenia,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,1.8,u
2012,Slovakia,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,124.9,
2012,Slovakia,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,104.9,
2012,Slovakia,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,33.5,
2012,Slovakia,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,13.5,
2012,Slovakia,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,4.2,
2012,Finland,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,195.2,
2012,Finland,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,153,
2012,Finland,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,62.1,
2012,Finland,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,19.8,
2012,Finland,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,9.8,
2012,Sweden,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,422.1,
2012,Sweden,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,335.9,
2012,Sweden,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,151.5,
2012,Sweden,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,65.3,
2012,Sweden,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,27.4,
2012,United Kingdom,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,2399.9,
2012,United Kingdom,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,1950.4,
2012,United Kingdom,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,915,
2012,United Kingdom,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,465.4,
2012,United Kingdom,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,190.2,
2012,Iceland,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,9.9,
2012,Iceland,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,4.6,
2012,Iceland,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,6.9,
2012,Iceland,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,1.6,
2012,Iceland,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,0.9,
2012,Norway,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,190.2,
2012,Norway,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,149.4,
2012,Norway,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,77.9,
2012,Norway,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,37.1,
2012,Norway,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,9.8,
2012,Switzerland,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,376.6,
2012,Switzerland,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,205.3,
2012,Switzerland,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,216.4,
2012,Switzerland,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,45.1,
2012,Switzerland,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,33.9,
2012,Montenegro,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,12.6,
2012,Montenegro,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,10.8,
2012,Montenegro,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,3.7,
2012,Montenegro,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,1.9,
2012,North Macedonia,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,44.9,
2012,North Macedonia,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,41.5,
2012,North Macedonia,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,8,
2012,North Macedonia,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,4.6,
2012,North Macedonia,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,1.1,u
2012,Serbia,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,166.4,
2012,Serbia,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,166.4,
2012,Turkey,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,1169.4,b
2012,Turkey,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,1003.9,b
2012,Turkey,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,376.6,b
2012,Turkey,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,211,b
2012,Turkey,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,63.6,b
2013,European Union - 28 countries,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,15019,
2013,European Union - 28 countries,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,12288.2,
2013,European Union - 28 countries,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,4918.7,
2013,European Union - 28 countries,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,2187.9,
2013,European Union - 28 countries,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,879.3,
2013,European Union - 15 countries (1995-2004),Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,12741.9,
2013,European Union - 15 countries (1995-2004),Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,10290.2,
2013,European Union - 15 countries (1995-2004),Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,4321.6,
2013,European Union - 15 countries (1995-2004),Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,1869.9,
2013,European Union - 15 countries (1995-2004),Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,757.5,
2013,Euro area (19 countries),Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,10004,
2013,Euro area (19 countries),Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,8094.2,
2013,Euro area (19 countries),Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,3225,
2013,Euro area (19 countries),Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,1315.2,
2013,Euro area (19 countries),Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,515.6,
2013,Belgium,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,388.9,
2013,Belgium,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,366,
2013,Belgium,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,86,
2013,Belgium,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,63,
2013,Belgium,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,22.5,
2013,Bulgaria,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,185.5,
2013,Bulgaria,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,170.3,
2013,Bulgaria,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,34.1,
2013,Bulgaria,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,18.9,
2013,Bulgaria,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,9.4,
2013,Czechia,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,248.6,
2013,Czechia,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,196.9,
2013,Czechia,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,90.8,
2013,Czechia,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,39.1,
2013,Czechia,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,17.3,
2013,Denmark,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,201.7,
2013,Denmark,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,154.2,
2013,Denmark,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,72.4,
